geo_id;country_id;region_id;timezone_id
2827;c31b4e;626fb3;e56e80
6893;d68623;;ca570c
8532;ff83d7;;f4c727
3101;ee09b3;;c5c1c4
7802;c31b4e;6de952;be683c
211;10dee64;;cdb1d7
5601;1017101;;fd30a9
332;c31b4e;8f242c;e56e80
6548;fae838;;b9ef57
1100;c31b4e;8bd341;e56e80
3002;ac5671;229e5f;b017ac
1217;af12ca;21e52f;992ebe
8020;1234f1d;779ac8;1054b86
833;c31b4e;887d39;e56e80
7756;c31b4e;23f650;f6155e
2220;af12ca;290508;992ebe
8823;c31b4e;393070;caf0e9
2271;1016727;;f91be1
7049;e46641;;d48c78
2778;c31b4e;4b9ad7;e56e80
9186;af12ca;43b8e4;accf88
4370;e37756;53c031;e3abc2
6186;b6f18c;;117537b
9553;1234f1d;3fddc5;1054b86
1531;c31b4e;33ed7a;10b7947
2789;eba88b;6c6dd9;fb36b2
3727;10dee64;;cdb1d7
408;f29e55;;e27322
3973;c31b4e;21d92d;f6155e
8578;d3e14f;;bb3b9a
1801;b98648;160bf3;cea125
3953;11c9321;;d78799
741;c31b4e;607a45;e56e80
1710;c31b4e;501fb0;e56e80
1689;c31b4e;21a759;ef97a6
1298;af12ca;6049d8;992ebe
4801;e83aaa;;e1fb2c
8494;af12ca;6049d8;992ebe
4157;ac5671;33ffc7;b017ac
6827;eba88b;5cf5d0;10b11be
9256;11c9321;;d78799
4371;1234f1d;56bb94;fd4ddf
5561;ad6094;;103b45e
3102;1017101;;fd30a9
1729;c31b4e;6398c6;e56e80
2406;1234f1d;8c47f1;fd4ddf
4874;eba88b;6c6dd9;fb36b2
351;c31b4e;36e3f3;f6155e
1944;c31b4e;2dda09;ced83d
6363;104a6e3;;b406ed
3401;c31b4e;15e0e9;115b511
4135;c31b4e;978f9b;e56e80
2052;c31b4e;71cac2;e56e80
2227;110628b;28f168;11a38d2
862;c31b4e;470e75;f6155e
4457;c31b4e;2dda09;ced83d
3270;c31b4e;6dbc37;e56e80
8931;e83aaa;;e1fb2c
757;c31b4e;312724;115b511
3107;10400ef;;1062fcf
3773;c66875;;cc5b4d
3381;121db33;2e3fbd;ac9429
9767;c31b4e;15e0e9;115b511
7541;1234f1d;58a876;fd4ddf
5893;1017101;;fd30a9
2363;eba88b;801fe9;10b11be
5548;e37756;24b643;e3abc2
3261;9bbbd5;;1037572
8676;c31b4e;37246e;b4a275
7440;c31b4e;8e99a5;e7021b
4504;1016727;;f91be1
487;128934f;;9a7241
4236;1234f1d;779ac8;1054b86
7898;eba88b;6c6dd9;fb36b2
3041;c31b4e;36e3f3;f6155e
7694;c31b4e;501fb0;e56e80
8888;c31b4e;6dbc37;e56e80
3921;c31b4e;470e75;f6155e
795;c31b4e;23f650;f6155e
2485;c31b4e;5f9c68;9cdb77
3651;c31b4e;36e3f3;f6155e
7025;f93766;;fac7eb
5262;c31b4e;2dda09;ced83d
4322;128934f;;9a7241
8384;c31b4e;2dffbc;f7f7b5
132;a3e6e6;;da7cee
2274;c31b4e;312724;115b511
4442;c31b4e;54fad0;e56e80
6878;103bf7d;81fd92;dc32f4
8411;11c9321;;d78799
9269;c31b4e;74ebb5;c7030f
3315;121db33;2d7eb6;ac9429
434;c31b4e;8beef1;e56e80
9956;af12ca;3a5545;124b6f2
3251;e83aaa;;e1fb2c
1485;11cdd96;;10331e0
7666;c31b4e;11704d;e56e80
6047;c31b4e;393070;caf0e9
7748;c31b4e;72d399;ef97a6
969;c31b4e;23f650;f6155e
2603;b45160;;12afc3e
2754;fb5b6a;;127c7c9
5928;d38fc5;;b08777
3709;c31b4e;8ccc01;e56e80
9966;eba88b;4fa5f4;abea49
7890;af12ca;554987;accf88
3544;11d9ebe;;ac94f8
2193;c31b4e;470e75;f6155e
8171;c31b4e;7e6fa2;e56e80
5044;c31b4e;2f1b83;c1ffd0
6106;c31b4e;71cac2;e56e80
1211;c31b4e;245864;e56e80
3117;c31b4e;776e76;10b7947
1739;105ef55;;116c21e
5543;a0cb48;;c2bb63
6921;e48e27;;f0c3df
6694;c31b4e;2dffbc;f7f7b5
7549;121db33;4e3184;ac9429
3794;d838af;;110eb82
8339;1234f1d;4f591b;fd4ddf
9975;af12ca;2ed96a;992ebe
6615;c31b4e;8bd341;e56e80
9382;12379c8;;e71fe7
4071;1234f1d;561765;d903ee
4762;c31b4e;1fbfa5;e56e80
7122;fb5b6a;;127c7c9
1067;c31b4e;7ccd2c;e56e80
8279;9c0f31;;c77cee
6530;c31b4e;23f9c2;f6155e
2320;c31b4e;21d92d;f6155e
8385;fae838;;b9ef57
717;1234f1d;7e45da;fd4ddf
4996;b52b75;;a7ff0c
3739;f9129d;;f37c5c
9711;9bd92f;;100cd5d
9306;10dee64;;cdb1d7
6218;c31b4e;8ccc01;e56e80
4127;10400ef;;1062fcf
8056;c31b4e;f66ff;f6155e
4982;c31b4e;626fb3;e56e80
9549;c31b4e;4653ce;1304d52
613;c31b4e;4b9ad7;e56e80
16;c31b4e;3a1c98;d6f683
7625;af12ca;27f4bb;992ebe
5031;c31b4e;776e76;10b7947
9827;9bbbd5;;1037572
7;c31b4e;97023a;e56e80
7455;1075e95;;11fe92f
1535;c31b4e;245864;e56e80
6570;c31b4e;44520b;e56e80
368;1234f1d;781fdd;1054b86
4718;c31b4e;470e75;f6155e
792;c31b4e;8e99a5;e7021b
8166;c31b4e;8f242c;e56e80
505;1017101;;12c06d9
4945;c31b4e;470e75;f6155e
1450;128934f;;9a7241
1948;e83aaa;;e1fb2c
6738;fb5b6a;;127c7c9
3946;e48e27;;f0c3df
1058;9bd92f;;100cd5d
6144;c31b4e;97023a;e56e80
5005;c31b4e;11704d;e56e80
3710;121db33;4e3184;ac9429
7283;1234f1d;15a554;d903ee
4950;c31b4e;74ebb5;b72333
931;c31b4e;33ed7a;10b7947
6351;1234f1d;355315;d903ee
606;1234f1d;37e04e;1054b86
6834;e83aaa;;e1fb2c
2157;c31b4e;8bd341;e56e80
3071;1234f1d;1fc79f;1054b86
10;a6bc04;;1128d16
1564;ea4552;;11b170d
2442;128934f;;9a7241
915;eba88b;6c6dd9;fb36b2
6404;af12ca;922045;124b6f2
3269;1234f1d;12299b;d903ee
6537;1234f1d;1fc79f;1054b86
3835;c31b4e;1b18a1;e56e80
1134;c31b4e;97023a;e56e80
6079;9d2b00;;11b5f81
3238;af12ca;554987;accf88
6058;10b3ecc;;ed0a20
8680;98b12c;;c47542
8868;c31b4e;96dee0;ca5e36
2337;a3bc87;;113aa2a
6903;c31b4e;23f650;f6155e
2169;c31b4e;2f89a3;f6155e
2945;c31b4e;200d3c;e56e80
3788;1016727;;f91be1
936;1234f1d;15b418;1054b86
2824;c31b4e;33ed7a;10b7947
8716;c31b4e;2dda09;ced83d
5208;1234f1d;15b418;1054b86
4346;c7e292;;105f06e
8066;1234f1d;56bb94;fd4ddf
1661;a0a6e9;;d816ca
7407;e83aaa;;e1fb2c
4572;9bbbd5;;1037572
9652;c31b4e;f66ff;f6155e
4986;c31b4e;626fb3;e56e80
2737;113cc98;;c05e55
9616;c31b4e;2066c7;be683c
3197;c31b4e;380ef0;e56e80
4550;1234f1d;781fdd;1054b86
5860;1234f1d;1ca4c9;d903ee
556;1017101;;12c06d9
6476;c31b4e;2066c7;be683c
7782;c31b4e;21a759;ef97a6
4198;1234f1d;355315;d903ee
864;1234f1d;355315;d903ee
7169;ac5671;33ffc7;b017ac
9792;1234f1d;501002;fd4ddf
7935;c31b4e;470e75;f6155e
2435;103bf7d;81fd92;dc32f4
6438;bd8c01;;b051d9
7954;c31b4e;f66ff;f6155e
665;eba88b;9712d9;10b11be
3009;c31b4e;312724;115b511
4490;c31b4e;6b4b8f;df194e
1198;c31b4e;33ed7a;10b7947
1941;11c9321;;d78799
8372;1252eca;;c06f07
1811;f5123d;;a2d363
1312;c31b4e;6398c6;e56e80
3213;e878d4;;ec4385
4278;d52aa3;;ed413a
6037;ac5671;2adb53;b017ac
9686;103bf7d;800419;eb8296
1530;c31b4e;88d31e;ef97a6
5371;1234f1d;37e04e;1054b86
6056;9e5e7b;;e882e2
752;b31b94;;1255cda
5711;c31b4e;8ccc01;e56e80
1862;eba88b;6e7b31;b7096b
4711;eba88b;8161cb;10b11be
9910;eba88b;;c3ca06
9780;c31b4e;2066c7;be683c
246;1234f1d;;fd4ddf
374;c31b4e;2816bf;be683c
7923;c31b4e;7f70c5;e56e80
650;1234f1d;2819c1;d903ee
4080;1234f1d;779ac8;1054b86
5925;c31b4e;908bcb;e7021b
6324;c31b4e;88d31e;ef97a6
6378;1234f1d;2819c1;d903ee
4403;c31b4e;23f650;f6155e
4885;c31b4e;776e76;10b7947
1578;c31b4e;f66ff;f6155e
6251;121db33;2e3fbd;ac9429
7009;c31b4e;24389d;e56e80
8417;c31b4e;6de952;be683c
4089;af12ca;8f6a85;1041045
7653;fb8253;;10e9705
3187;c31b4e;71cac2;e56e80
6648;1234f1d;4f591b;fd4ddf
8177;1234f1d;239fcc;d903ee
5341;f93766;;fac7eb
5789;1252eca;;c06f07
6247;af12ca;2c9e8f;992ebe
3475;c31b4e;1943cd;e56e80
4003;c31b4e;616bb9;af47f1
3634;c31b4e;6398c6;e56e80
7067;af12ca;6049d8;992ebe
2515;eba88b;22944c;abea49
1607;1234f1d;5885ec;fd4ddf
377;c31b4e;2f1b83;c1ffd0
271;eba88b;6c6dd9;fb36b2
5654;121852c;;aab14a
6846;1234f1d;5885ec;fd4ddf
2456;c31b4e;978f9b;e56e80
7019;ee09b3;;c5c1c4
7226;c31b4e;f66ff;f6155e
6278;c31b4e;28d2d6;e56e80
6692;eba88b;;df0dfc
5024;ac5671;51295c;b017ac
8824;c31b4e;7ccd2c;e56e80
9402;fa6322;;da8efd
3068;c31b4e;36e3f3;f6155e
6240;c31b4e;74ebb5;b72333
6766;aad375;;106c414
7385;128dc10;;a5f4aa
2199;eba88b;6c6dd9;fb36b2
6419;ac5671;33ffc7;b017ac
9149;f6006d;;d75fbb
5129;eba88b;6557ae;fb36b2
9914;c31b4e;23f9c2;f6155e
5807;af12ca;312358;992ebe
4294;c31b4e;8f242c;e56e80
9545;c31b4e;65517e;c65773
881;110628b;40df4c;11a38d2
2743;af12ca;21e52f;992ebe
3100;c31b4e;6de952;be683c
8496;c31b4e;1fbfa5;e56e80
5304;bfeaba;;10cc860
7682;c31b4e;23f9c2;f6155e
4674;1234f1d;501002;fd4ddf
8734;c31b4e;6de952;be683c
1012;c31b4e;97023a;e56e80
5778;128934f;;9a7241
4546;1234f1d;3cc8d2;fd4ddf
6467;c31b4e;8ccc01;e56e80
6534;c31b4e;1fbfa5;e56e80
134;fbf527;;f16f9d
9720;c31b4e;3f774e;f6155e
6198;ac5671;324936;b017ac
5728;1234f1d;12299b;d903ee
8225;1016727;;f91be1
6481;f9129d;;a94bd3
2380;11c9321;;d78799
4407;c31b4e;23f9c2;f6155e
8732;af12ca;;992ebe
2542;af12ca;6b6fa4;fcd4df
7796;1234f1d;58a876;fd4ddf
575;1234f1d;15b418;1054b86
538;af12ca;312358;992ebe
3655;c31b4e;44be29;e56e80
683;1234f1d;3fddc5;1054b86
8257;c31b4e;44520b;e56e80
6033;c31b4e;36e3f3;f6155e
2433;121852c;;aab14a
6430;c31b4e;7ccd2c;e56e80
5773;c31b4e;65517e;c65773
9625;eba88b;1d4cf7;10b11be
2341;ac5671;324936;b017ac
5706;f9129d;;f37c5c
4714;c31b4e;7bb66a;e56e80
3082;12e3bac;;e38b8d
2102;c31b4e;44520b;e56e80
9203;c31b4e;97023a;e56e80
1269;a6e30a;;d13ae1
8489;eba88b;6d60cf;10b11be
6349;d52aa3;;ed413a
9582;9bd92f;;100cd5d
5126;cbe3c3;;f765c0
4314;c31b4e;f66ff;f6155e
5949;c31b4e;36e3f3;f6155e
6506;eba88b;214320;10b11be
7714;c31b4e;21a759;ef97a6
7623;c31b4e;4a7606;e56e80
2091;c31b4e;2816bf;be683c
7602;121db33;672742;ac9429
6823;c31b4e;1fbfa5;e56e80
9560;1017101;;fd30a9
8682;c31b4e;15e0e9;115b511
3529;c31b4e;221ceb;e56e80
9639;c31b4e;659569;e56e80
1212;c31b4e;908bcb;e7021b
9579;aaf8e3;;1279dc9
6294;12379c8;;e71fe7
7789;c31b4e;861907;e56e80
6406;1234f1d;781fdd;1054b86
9003;f6ace6;;12e92b6
2695;1234f1d;8c47f1;fd4ddf
162;c31b4e;54fad0;e56e80
5335;10400ef;;1062fcf
7781;c31b4e;1943cd;e56e80
4115;1017101;;12c06d9
2970;1172c8b;;d6182c
5515;a144f8;;cff524
6562;eba88b;8161cb;10b11be
9825;c31b4e;470e75;f6155e
9808;128934f;;9a7241
7295;c31b4e;7e6fa2;e56e80
5203;c31b4e;28d2d6;e56e80
9575;12e01ed;;e9abe1
2503;c31b4e;71ddeb;b72333
4837;113c0aa;;a50388
4168;c8e72b;;fd76b6
7229;c31b4e;36e3f3;f6155e
7983;eba88b;6c6dd9;fb36b2
3878;af12ca;922045;124b6f2
5641;113d70a;;efd3cb
2023;eba88b;8161cb;10b11be
5093;1234f1d;501002;fd4ddf
9444;b1e183;;1047e24
3411;ac5671;33ffc7;b017ac
5669;b67414;;c8e1b1
9273;c31b4e;6eb017;e56e80
2925;e83aaa;;e1fb2c
7443;10c88f0;;c19a33
5423;e46641;;d48c78
8312;c31b4e;3c9dca;e56e80
1032;1017101;;99306f
830;1016727;;f91be1
2189;c31b4e;8ccc01;e56e80
3359;10dee64;;cdb1d7
9251;c31b4e;97023a;e56e80
1064;c31b4e;312724;115b511
4893;c31b4e;71cac2;e56e80
4305;c31b4e;44520b;e56e80
5977;aad375;;106c414
3698;c31b4e;24389d;e56e80
3296;1234f1d;2819c1;d903ee
4474;c31b4e;1b18a1;e56e80
354;eba88b;214320;10b11be
3495;eba88b;;abea49
492;c31b4e;8bd341;e56e80
8840;c31b4e;607a45;e56e80
170;11f5678;;a3f791
3745;ac5671;33ffc7;b017ac
5649;b45160;;12afc3e
4774;f9129d;;a94bd3
3096;1234f1d;4f591b;fd4ddf
7185;10d5df1;;aa8dba
7463;1234f1d;2819c1;d903ee
5293;121db33;2e3fbd;ac9429
9610;c31b4e;74ebb5;b72333
6365;c31b4e;21d92d;f6155e
4016;1234f1d;56bb94;fd4ddf
7643;10dee64;;cdb1d7
117;11f5678;;a3f791
6655;c31b4e;6dbc37;e56e80
5313;b4e27e;;a90a08
7315;a7c052;;a1e35c
8211;1017101;;ab7fe6
6898;1234f1d;1fc79f;1054b86
9944;c31b4e;61050e;e56e80
2359;c31b4e;19dc38;ab90ca
1268;c31b4e;8ccc01;e56e80
3855;c31b4e;245864;e56e80
9826;c31b4e;908bcb;e7021b
2449;103bf7d;672fce;d93ac7
482;1016727;;f91be1
1419;c31b4e;1fbfa5;e56e80
1020;c31b4e;97023a;e56e80
8853;c31b4e;23f9c2;f6155e
6802;f29e55;;e27322
6603;af12ca;2ed96a;992ebe
3015;c31b4e;7f70c5;e56e80
7599;fb8253;;10e9705
8969;c31b4e;908bcb;e7021b
6722;113cc98;;c05e55
294;ff9306;;e38b8d
6760;c31b4e;200d3c;e56e80
330;1234f1d;2090c5;1054b86
2524;121db33;672742;ac9429
2135;eba88b;87f8f2;abea49
2422;1234f1d;12299b;d903ee
2042;f9129d;;f37c5c
5953;af12ca;2c9e8f;992ebe
513;12379c8;;e71fe7
4405;11c9321;;d78799
2518;98e2ae;;a53dfd
3313;1252cb3;;eac1a6
4669;10dee64;;cdb1d7
1200;c31b4e;7bb66a;e56e80
4518;1234f1d;8e6ae0;1054b86
2037;12e01ed;;e9abe1
7519;128934f;;9a7241
438;1234f1d;5885ec;fd4ddf
2607;1252eca;;11ed354
2876;130bbfb;;a31554
3212;121852c;;aab14a
8319;1234f1d;1fc79f;1054b86
4497;121db33;1fb83f;ac9429
7920;eba88b;4fa5f4;abea49
4900;ad6094;;103b45e
658;121db33;833b83;ac9429
853;1234f1d;4f591b;fd4ddf
9495;c31b4e;21d92d;f6155e
2879;c31b4e;776e76;10b7947
9991;c31b4e;1b18a1;e56e80
6598;c31b4e;978f9b;e56e80
4923;1234f1d;779ac8;1054b86
1936;11d9ebe;;ac94f8
3364;eba88b;87f8f2;abea49
8207;1234f1d;781fdd;1054b86
2858;c31b4e;44be29;e56e80
9423;1234f1d;1fc79f;1054b86
1664;11c9321;;d78799
5709;128934f;;9a7241
5285;c31b4e;61050e;e56e80
8208;c31b4e;2f1b83;c1ffd0
6589;eba88b;148056;10b11be
5637;c31b4e;221ceb;e56e80
735;c31b4e;6de952;be683c
3548;110628b;95a44b;11a38d2
1566;c31b4e;247d24;f6155e
4070;c31b4e;501fb0;e56e80
5759;c31b4e;21d92d;f6155e
2336;c31b4e;1fbfa5;e56e80
800;1016727;;f91be1
8972;c31b4e;52b73e;e56e80
272;10d5df1;;aa8dba
4630;fa6322;;da8efd
6308;1040098;;1035c40
6732;103bf7d;71f42c;d93ac7
4059;c31b4e;36e3f3;f6155e
6228;128934f;;9a7241
714;c31b4e;4b9ad7;e56e80
5685;c31b4e;470e75;f6155e
1652;c31b4e;501fb0;e56e80
1882;1017101;;b683e4
245;1234f1d;56bb94;fd4ddf
5788;eba88b;9712d9;10b11be
7814;1252eca;;c06f07
151;1017101;;d9a893
5708;af12ca;290508;992ebe
7291;c31b4e;6398c6;e56e80
2400;128934f;;9a7241
8511;c31b4e;2d97a6;dd8d07
9094;c31b4e;245864;e56e80
5554;c31b4e;71ddeb;b72333
4607;b67414;;c8e1b1
45;c31b4e;52b73e;e56e80
3028;1234f1d;15b418;1054b86
1840;c31b4e;1fbfa5;e56e80
4995;121db33;672742;ac9429
8591;f93766;;fac7eb
4503;11d9ebe;;ac94f8
7477;1016727;;f91be1
3494;9b93d6;;99326b
29;bce769;;a860c2
6774;c31b4e;1b18a1;e56e80
346;c31b4e;2dda09;ced83d
1444;c31b4e;393070;caf0e9
5296;103bf7d;672fce;d93ac7
3818;c31b4e;2dffbc;f7f7b5
6475;c31b4e;97023a;e56e80
1563;c31b4e;908bcb;e7021b
6621;103bf7d;7c1661;c0b986
3870;c31b4e;895e40;109a080
2790;c31b4e;607a45;e56e80
6714;b67414;;c8e1b1
7046;c31b4e;44520b;e56e80
1789;11ca138;;a83428
356;122be0f;89c001;ca5519
8412;c31b4e;786893;e56e80
97;eba88b;890b8c;cde24c
6452;c31b4e;44be29;e56e80
3813;c31b4e;1fbfa5;e56e80
8791;f93766;;fac7eb
5275;1234f1d;781fdd;1054b86
6377;10dee64;;cdb1d7
7020;c31b4e;15e0e9;115b511
2492;c31b4e;19dc38;ab90ca
4290;e878d4;;ec4385
2416;1017101;;fd30a9
7570;1234f1d;781fdd;1054b86
9551;1017101;;99306f
3081;c31b4e;2816bf;be683c
7398;e37756;575134;e3abc2
2475;ac5671;83ded7;b017ac
1361;c31b4e;470e75;f6155e
8515;eba88b;78e283;10b11be
1318;1234f1d;15a554;d903ee
2951;1017101;;b683e4
8642;c31b4e;2d97a6;dd8d07
6008;c31b4e;776e76;10b7947
8445;c31b4e;7bb66a;e56e80
9789;c31b4e;2816bf;be683c
1441;f9129d;;a94bd3
7400;c31b4e;23f9c2;f6155e
5528;e42b42;;cc268e
6982;c31b4e;7bb66a;e56e80
8448;c31b4e;325fef;e56e80
6549;c31b4e;54fad0;e56e80
1000;c31b4e;8ccc01;e56e80
3047;b67414;;c8e1b1
9286;1234f1d;58a876;fd4ddf
6680;c31b4e;54fad0;e56e80
4730;ac5671;382edd;b017ac
5822;c31b4e;71cac2;e56e80
6899;eba88b;5190b0;abea49
4853;c31b4e;1fbfa5;e56e80
64;c31b4e;7f70c5;e56e80
2224;c31b4e;15e0e9;115b511
759;c31b4e;6de952;be683c
8430;c31b4e;245864;e56e80
8952;ac5671;229e5f;b017ac
3011;a6e30a;;d13ae1
7868;c31b4e;1fbfa5;e56e80
8337;eba88b;634dc4;cde24c
1167;c31b4e;8f242c;e56e80
3906;1017101;;fd30a9
4040;c31b4e;f66ff;f6155e
5966;c31b4e;36e3f3;f6155e
4238;c31b4e;978f9b;e56e80
9496;c31b4e;74ebb5;b72333
5575;a2ebcf;;114c7f4
3415;c31b4e;1fbfa5;e56e80
1016;eba88b;801fe9;10b11be
5781;121db33;2d7eb6;ac9429
5425;b6f18c;;117537b
4842;1234f1d;7e45da;fd4ddf
5216;c31b4e;4653ce;1304d52
1073;c31b4e;72d399;ef97a6
5174;c31b4e;65517e;c65773
7544;c31b4e;8ccc01;e56e80
2139;103bf7d;;d70b29
3429;1234f1d;355315;d903ee
2412;e83aaa;;e1fb2c
7924;1075e95;;11fe92f
378;e878d4;;ec4385
5892;1017101;;d9a893
6828;c31b4e;6de952;be683c
5047;1016727;;f91be1
5532;1234f1d;2090c5;1054b86
3306;fa7aef;;11045f3
4044;c31b4e;6de952;be683c
7689;1234f1d;561765;d903ee
6721;c31b4e;978f9b;e56e80
7582;1234f1d;2819c1;d903ee
2245;c31b4e;1326d0;e56e80
9379;c31b4e;2f1b83;c1ffd0
9276;cbe3c3;;f765c0
802;c31b4e;52b73e;e56e80
6521;c31b4e;23f9c2;f6155e
2321;c31b4e;6de952;be683c
4392;1075e95;;11fe92f
5240;c31b4e;312724;115b511
4534;10c88f0;;c19a33
6928;c31b4e;2f89a3;f6155e
8468;10dee64;;cdb1d7
929;eba88b;4197d0;fb36b2
5169;ac5671;33ffc7;b017ac
9197;ac5671;33ffc7;b017ac
4389;c31b4e;52b73e;e56e80
8692;c31b4e;2dffbc;f7f7b5
2385;c31b4e;2066c7;be683c
7240;c31b4e;97023a;e56e80
6561;a8e281;;130d281
1917;c31b4e;52b73e;e56e80
7183;c31b4e;96dee0;ca5e36
3817;11cdd96;;10331e0
6693;9e5e7b;;e882e2
3145;c31b4e;6398c6;e56e80
4480;c31b4e;8beef1;e56e80
1131;fbf527;;e804dd
2506;af12ca;922045;124b6f2
3791;c31b4e;221ceb;e56e80
6789;c31b4e;23f9c2;f6155e
3852;1234f1d;8c47f1;fd4ddf
7446;ca9a3a;;f59bb5
2457;c31b4e;71cac2;e56e80
7878;c31b4e;470e75;f6155e
6195;1234f1d;15b418;1054b86
437;9bbbd5;;1037572
2021;b91c77;;115c6f1
2671;1234f1d;1ca27d;fd4ddf
8242;1234f1d;8c47f1;fd4ddf
8724;c31b4e;71ddeb;b72333
2150;121db33;2d7eb6;ac9429
9703;cf015f;;1026d0d
5080;c31b4e;229b54;e56e80
1190;ac5671;84f51b;b017ac
7018;c31b4e;23f650;f6155e
6805;e878d4;;ec4385
7776;121db33;2d7eb6;ac9429
7692;c31b4e;24389d;e56e80
6413;c31b4e;8ccc01;e56e80
8233;c31b4e;44be29;e56e80
9108;c31b4e;8ccc01;e56e80
559;c31b4e;2f1b83;c1ffd0
2892;11c9321;;d78799
8552;c31b4e;245864;e56e80
2837;eba88b;59c467;abea49
9849;c31b4e;8ccc01;e56e80
5657;c31b4e;6de952;be683c
1199;9f04b0;;e38b8d
642;c31b4e;71ddeb;b72333
8194;eba88b;6557ae;fb36b2
4209;af12ca;27f4bb;992ebe
8893;c31b4e;1326d0;e56e80
5814;c31b4e;21a759;ef97a6
3454;c31b4e;2f1b83;c1ffd0
1130;c31b4e;6de952;be683c
7822;c31b4e;501fb0;e56e80
2108;c31b4e;7ccd2c;e56e80
9222;eba88b;102f73;f55fca
483;c31b4e;44520b;e56e80
9162;c31b4e;1fbfa5;e56e80
2521;c31b4e;97023a;e56e80
353;c31b4e;908bcb;e7021b
6203;c31b4e;607a45;e56e80
5258;1040098;;1035c40
7529;9accba;;c1e01b
107;c31b4e;72d399;ef97a6
111;c31b4e;24389d;e56e80
4438;c31b4e;908bcb;e7021b
8778;c31b4e;1326d0;e56e80
3216;c31b4e;8bd341;e56e80
5162;e46641;;d48c78
5448;c31b4e;1fbfa5;e56e80
5763;c31b4e;88d31e;ef97a6
6995;ac5671;324936;b017ac
2706;c31b4e;97023a;e56e80
5517;e878d4;;ec4385
6249;c31b4e;8ccc01;e56e80
8230;1234f1d;37e04e;1054b86
1507;121db33;2d7eb6;ac9429
5818;c31b4e;786893;e56e80
6276;c31b4e;15e0e9;115b511
194;c31b4e;44520b;e56e80
9061;c31b4e;1943cd;e56e80
3839;c31b4e;36e3f3;f6155e
5094;bc3181;;f4aacb
7096;c31b4e;2dda09;ced83d
2798;c31b4e;6de952;be683c
3876;121852c;;aab14a
5755;c31b4e;23f650;f6155e
8614;c31b4e;7f70c5;e56e80
706;10a3e61;;11ed354
8751;1234f1d;1ca4c9;d903ee
8220;fa6322;;da8efd
7123;1234f1d;779ac8;1054b86
3605;cbb169;;ebba6f
381;c31b4e;52b73e;e56e80
9763;c31b4e;6b4b8f;df194e
4206;c31b4e;245864;e56e80
5673;c31b4e;978f9b;e56e80
8739;f93766;;fac7eb
4454;eba88b;801fe9;10b11be
3759;c31b4e;6eb017;e56e80
8886;bce769;;a860c2
5880;122be0f;;ca5519
4274;fa6322;;d1e0b9
2644;121852c;;aab14a
6654;c31b4e;23f9c2;f6155e
3810;9bd92f;;100cd5d
5190;eba88b;6c6dd9;fb36b2
6894;9cac50;;11bd415
6567;c31b4e;470e75;f6155e
2095;fb8253;;10e9705
1071;1234f1d;779ac8;1054b86
7972;1234f1d;15a554;d903ee
277;c31b4e;4653ce;1304d52
9685;c31b4e;6de952;be683c
1270;af12ca;660d08;992ebe
2396;1017101;;fd30a9
999;121db33;833b83;ac9429
6305;1016727;;f91be1
8130;c31b4e;626fb3;e56e80
4775;c31b4e;65517e;c65773
6935;e37756;28a3e1;e3abc2
2343;c31b4e;7f70c5;e56e80
7672;ec9dca;;11b67b4
6764;a175c5;;df925b
844;10dee64;;cdb1d7
9573;af12ca;660d08;992ebe
843;c31b4e;19dc38;ab90ca
6533;1017101;;12c06d9
5030;c31b4e;7e6fa2;e56e80
2063;c31b4e;33ed7a;10b7947
4447;c31b4e;312724;115b511
4871;c31b4e;2dda09;ced83d
1630;c31b4e;895e40;109a080
7013;c31b4e;1b18a1;e56e80
129;e83aaa;;e1fb2c
8321;98b12c;;c47542
2786;e48e27;;f0c3df
3406;c31b4e;1943cd;e56e80
562;c31b4e;470e75;f6155e
9690;af12ca;21e52f;992ebe
9049;ca9a3a;;f59bb5
1907;c31b4e;325fef;e56e80
1771;eba88b;818af5;abea49
4146;c31b4e;15e0e9;115b511
4083;c31b4e;393070;caf0e9
5113;f9129d;;f37c5c
6491;11c9321;;d78799
9618;c31b4e;908bcb;e7021b
3473;1234f1d;355315;d903ee
2624;e83aaa;;e1fb2c
204;a8e281;;130d281
8863;c31b4e;607a45;e56e80
54;c31b4e;4a7606;e56e80
1066;c31b4e;221ceb;e56e80
7112;10d5df1;;f34c29
7745;aaf8e3;;1279dc9
599;c31b4e;380ef0;e56e80
7556;b67414;;c8e1b1
8667;c31b4e;6b4b8f;df194e
1991;c31b4e;2f89a3;f6155e
3206;c31b4e;3f774e;f6155e
6369;c31b4e;200d3c;e56e80
2078;1016727;;f91be1
3316;c31b4e;37246e;b4a275
5271;b6e9d6;;a7c968
3969;1234f1d;12299b;d903ee
4394;c31b4e;44520b;e56e80
457;c31b4e;72d399;ef97a6
2937;af12ca;554987;accf88
1436;c31b4e;1326d0;e56e80
5420;c31b4e;44be29;e56e80
2649;f40881;;d0707d
4256;c31b4e;978f9b;e56e80
7278;10dee64;;cdb1d7
8994;c31b4e;200d3c;e56e80
4599;c31b4e;312724;115b511
7786;c31b4e;65517e;c65773
3913;c31b4e;36e3f3;f6155e
9369;eba88b;87f8f2;abea49
2312;c31b4e;8ccc01;e56e80
9409;c31b4e;23f9c2;f6155e
3909;1234f1d;12299b;d903ee
1783;c31b4e;1b18a1;e56e80
940;1234f1d;1ca27d;fd4ddf
2349;c31b4e;245864;e56e80
6101;c31b4e;6de952;be683c
